Bus,sub_id,interconnect,balancing_area,x,y,state,country,county
2013562,35792.0,Western,BPAT,-122.956,44.0569,Oregon,US,p41039
2013563,35792.0,Western,BPAT,-122.956,44.0569,Oregon,US,p41039
2013564,35792.0,Western,BPAT,-122.956,44.0569,Oregon,US,p41039
2013565,35792.0,Western,BPAT,-122.956,44.0569,Oregon,US,p41039
2013566,35792.0,Western,BPAT,-122.956,44.0569,Oregon,US,p41039
2013567,35792.0,Western,BPAT,-122.956,44.0569,Oregon,US,p41039
2013568,35792.0,Western,BPAT,-122.956,44.0569,Oregon,US,p41039
2013569,35793.0,Western,BPAT,-120.318,45.6758,Oregon,US,p41021
2013570,35793.0,Western,BPAT,-120.318,45.6758,Oregon,US,p41021
2013571,35794.0,Western,BPAT,-123.932,44.6119,Oregon,US,p41041
2013572,35794.0,Western,BPAT,-123.932,44.6119,Oregon,US,p41041
2013573,35795.0,Western,BPAT,-118.66,45.9362,Oregon,US,p41059
2013574,35796.0,Western,GRID,-119.991,45.6533,Oregon,US,p41049
2013575,35796.0,Western,GRID,-119.991,45.6533,Oregon,US,p41049
2013576,35797.0,Western,PGE,-122.07,45.122,Oregon,US,p41005
2013577,35797.0,Western,PGE,-122.07,45.122,Oregon,US,p41005
2013578,35797.0,Western,PGE,-122.07,45.122,Oregon,US,p41005
2013579,35797.0,Western,PGE,-122.07,45.122,Oregon,US,p41005
2013580,35798.0,Western,BPAT,-122.753,43.9153,Oregon,US,p41039
2013581,35798.0,Western,BPAT,-122.753,43.9153,Oregon,US,p41039
2013582,35798.0,Western,BPAT,-122.753,43.9153,Oregon,US,p41039
2013583,35798.0,Western,BPAT,-122.753,43.9153,Oregon,US,p41039
2013584,35798.0,Western,BPAT,-122.753,43.9153,Oregon,US,p41039
2013585,35798.0,Western,BPAT,-122.753,43.9153,Oregon,US,p41039
2013586,35798.0,Western,BPAT,-122.753,43.9153,Oregon,US,p41039
2013587,35798.0,Western,BPAT,-122.753,43.9153,Oregon,US,p41039
2013588,35798.0,Western,BPAT,-122.753,43.9153,Oregon,US,p41039
2013589,35799.0,Western,BPAT,-120.201,45.7167,Oregon,US,p41021
2013590,35799.0,Western,BPAT,-120.201,45.7167,Oregon,US,p41021
2013591,35799.0,Western,BPAT,-120.201,45.7167,Oregon,US,p41021
2013592,35800.0,Western,PGE,-122.28,45.2433,Oregon,US,p41005
2013593,35800.0,Western,PGE,-122.28,45.2433,Oregon,US,p41005
2013594,35801.0,Western,IPCO,-116.701,45.2439,Oregon,US,p41063
2013595,35801.0,Western,IPCO,-116.701,45.2439,Oregon,US,p41063
2013596,35801.0,Western,IPCO,-116.701,45.2439,Oregon,US,p41063
2013597,35801.0,Western,IPCO,-116.701,45.2439,Oregon,US,p41063
2013598,35801.0,Western,IPCO,-116.701,45.2439,Oregon,US,p41063
2013599,35801.0,Western,IPCO,-116.701,45.2439,Oregon,US,p41063
2013600,35802.0,Western,PACW,-122.473,43.2939,Oregon,US,p41019
2013601,35803.0,Western,PACW,-122.41,43.2669,Oregon,US,p41019
2013602,35803.0,Western,PACW,-122.41,43.2669,Oregon,US,p41019
2013603,35803.0,Western,PACW,-122.41,43.2669,Oregon,US,p41019
2013604,35803.0,Western,PACW,-122.41,43.2669,Oregon,US,p41019
2013605,35804.0,Western,BPAT,-118.591,45.8992,Oregon,US,p41059
2013606,35804.0,Western,BPAT,-118.591,45.8992,Oregon,US,p41059
2013607,35804.0,Western,BPAT,-118.591,45.8992,Oregon,US,p41059
2013608,35804.0,Western,BPAT,-118.591,45.8992,Oregon,US,p41059
2013609,35804.0,Western,BPAT,-118.591,45.8992,Oregon,US,p41059
2013610,35804.0,Western,BPAT,-118.591,45.8992,Oregon,US,p41059
2013611,35805.0,Western,PACW,-122.514,42.7312,Oregon,US,p41029
2013612,35805.0,Western,PACW,-122.514,42.7312,Oregon,US,p41029
2013613,35805.0,Western,PACW,-122.514,42.7312,Oregon,US,p41029
2013614,35806.0,Western,BPAT,-119.418,45.7286,Oregon,US,p41059
2013615,35806.0,Western,BPAT,-119.418,45.7286,Oregon,US,p41059
2013616,35807.0,Western,BPAT,-120.26,45.651,Oregon,US,p41021
2013617,35807.0,Western,BPAT,-120.26,45.651,Oregon,US,p41021
2013618,35807.0,Western,BPAT,-120.26,45.651,Oregon,US,p41021
2013619,35807.0,Western,BPAT,-120.26,45.651,Oregon,US,p41021
2013620,35808.0,Western,BPAT,-121.122,45.565,Oregon,US,p41065
2013621,35808.0,Western,BPAT,-121.122,45.565,Oregon,US,p41065
2013622,35808.0,Western,BPAT,-121.122,45.565,Oregon,US,p41065
2013623,35808.0,Western,BPAT,-121.122,45.565,Oregon,US,p41065
2013624,35808.0,Western,BPAT,-121.122,45.565,Oregon,US,p41065
2013625,35808.0,Western,BPAT,-121.122,45.565,Oregon,US,p41065
2013626,35808.0,Western,BPAT,-121.122,45.565,Oregon,US,p41065
2013627,35808.0,Western,BPAT,-121.122,45.565,Oregon,US,p41065
2013628,35808.0,Western,BPAT,-121.122,45.565,Oregon,US,p41065
2013629,35808.0,Western,BPAT,-121.122,45.565,Oregon,US,p41065
2013630,35808.0,Western,BPAT,-121.122,45.565,Oregon,US,p41065
2013631,35808.0,Western,BPAT,-121.122,45.565,Oregon,US,p41065
2013632,35809.0,Western,PACW,-122.85,42.4361,Oregon,US,p41029
2013633,35810.0,Western,PACW,-122.249,43.3558,Oregon,US,p41019
2013634,35811.0,Western,BPAT,-120.48,45.51,Oregon,US,p41055
2013635,35811.0,Western,BPAT,-120.48,45.51,Oregon,US,p41055
2013636,35811.0,Western,BPAT,-120.48,45.51,Oregon,US,p41055
2013637,35812.0,Western,BPAT,-118.591,45.943,Oregon,US,p41059
2013638,35812.0,Western,BPAT,-118.591,45.943,Oregon,US,p41059
2013639,35812.0,Western,BPAT,-118.591,45.943,Oregon,US,p41059
2013640,35812.0,Western,BPAT,-118.591,45.943,Oregon,US,p41059
2013641,35812.0,Western,BPAT,-118.591,45.943,Oregon,US,p41059
2013642,35812.0,Western,BPAT,-118.591,45.943,Oregon,US,p41059
2013643,35812.0,Western,BPAT,-118.591,45.943,Oregon,US,p41059
2013644,35812.0,Western,BPAT,-118.591,45.943,Oregon,US,p41059
2013645,35813.0,Western,BPAT,-123.174,46.1724,Oregon,US,p41009
2013646,35813.0,Western,BPAT,-123.174,46.1724,Oregon,US,p41009
2013647,35813.0,Western,BPAT,-123.174,46.1724,Oregon,US,p41009
2013648,35813.0,Western,BPAT,-123.174,46.1724,Oregon,US,p41009
2013649,35813.0,Western,BPAT,-123.174,46.1724,Oregon,US,p41009
2013650,35814.0,Western,BPAT,-122.549,44.4494,Oregon,US,p41043
2013651,35814.0,Western,BPAT,-122.549,44.4494,Oregon,US,p41043
2013652,35814.0,Western,BPAT,-122.549,44.4494,Oregon,US,p41043
2013653,35814.0,Western,BPAT,-122.549,44.4494,Oregon,US,p41043
2013654,35814.0,Western,BPAT,-122.549,44.4494,Oregon,US,p41043
2013655,35815.0,Western,PACW,-122.677,42.6717,Oregon,US,p41029
2013656,35816.0,Western,PACW,-122.447,43.2727,Oregon,US,p41019
2013657,35816.0,Western,PACW,-122.447,43.2727,Oregon,US,p41019
2013658,35816.0,Western,PACW,-122.447,43.2727,Oregon,US,p41019
2013659,35816.0,Western,PACW,-122.447,43.2727,Oregon,US,p41019
2013660,35817.0,Western,BPAT,-120.593,45.571,Oregon,US,p41055
2013661,35817.0,Western,BPAT,-120.593,45.571,Oregon,US,p41055
2013662,35817.0,Western,BPAT,-120.593,45.571,Oregon,US,p41055
2013663,35818.0,Western,BPAT,-121.231,44.6944,Oregon,US,p41031
2013664,35819.0,Western,PGE,-122.083,45.4817,Oregon,US,p41051
2013665,35819.0,Western,PGE,-122.083,45.4817,Oregon,US,p41051
2013666,35820.0,Western,PGE,-121.941,45.6441,Oregon,US,p41051
2013667,35820.0,Western,PGE,-121.941,45.6441,Oregon,US,p41051
2013668,35820.0,Western,PGE,-121.941,45.6441,Oregon,US,p41051
2013669,35820.0,Western,PGE,-121.941,45.6441,Oregon,US,p41051
2013670,35820.0,Western,PGE,-121.941,45.6441,Oregon,US,p41051
2013671,35820.0,Western,PGE,-121.941,45.6441,Oregon,US,p41051
2013672,35820.0,Western,PGE,-121.941,45.6441,Oregon,US,p41051
2013673,35820.0,Western,PGE,-121.941,45.6441,Oregon,US,p41051
2013674,35820.0,Western,PGE,-121.941,45.6441,Oregon,US,p41051
2013675,35821.0,Western,GRID,-119.674,45.848,Oregon,US,p41049
2013676,35821.0,Western,GRID,-119.674,45.848,Oregon,US,p41049
2013677,35821.0,Western,GRID,-119.674,45.848,Oregon,US,p41049
2013678,35821.0,Western,GRID,-119.674,45.848,Oregon,US,p41049
2013679,35822.0,Western,PACW,-122.402,43.2806,Oregon,US,p41019
2013680,35822.0,Western,PACW,-122.402,43.2806,Oregon,US,p41019
2013681,35823.0,Western,BPAT,-120.115,44.998,Oregon,US,p41069
2013682,35823.0,Western,BPAT,-120.115,44.998,Oregon,US,p41069
2013683,35823.0,Western,BPAT,-120.115,44.998,Oregon,US,p41069
2013684,35823.0,Western,BPAT,-120.115,44.998,Oregon,US,p41069
2013685,35823.0,Western,BPAT,-120.115,44.998,Oregon,US,p41069
2013686,35823.0,Western,BPAT,-120.115,44.998,Oregon,US,p41069
2013687,35824.0,Western,IPCO,-117.468,44.0231,Oregon,US,p41045
2013688,35824.0,Western,IPCO,-117.468,44.0231,Oregon,US,p41045
2013689,35825.0,Western,BPAT,-123.172,46.1789,Washington,US,p41009
2013690,35825.0,Western,BPAT,-123.172,46.1789,Washington,US,p41009
2013691,35825.0,Western,BPAT,-123.172,46.1789,Washington,US,p41009
2013692,35825.0,Western,BPAT,-123.172,46.1789,Washington,US,p41009
2013693,35825.0,Western,BPAT,-123.172,46.1789,Washington,US,p41009
2013694,35825.0,Western,BPAT,-123.172,46.1789,Washington,US,p41009
2013695,35826.0,Western,GRID,-119.809,45.6932,Oregon,US,p41049
2013696,35826.0,Western,GRID,-119.809,45.6932,Oregon,US,p41049
2013697,35826.0,Western,GRID,-119.809,45.6932,Oregon,US,p41049
2013698,35826.0,Western,GRID,-119.809,45.6932,Oregon,US,p41049
2013699,35826.0,Western,GRID,-119.809,45.6932,Oregon,US,p41049
2020000,35827.0,Western,CISO-PGAE,-124.094,40.8174,California,US,p06023
2020001,35828.0,Western,CISO-PGAE,-124.205,40.6101,California,US,p06023
2020002,35829.0,Western,CISO-PGAE,-124.203,40.6799,California,US,p06023
2020003,35829.0,Western,CISO-PGAE,-124.203,40.6799,California,US,p06023
2020004,35830.0,Western,CISO-PGAE,-124.094,40.8106,California,US,p06023
2020005,35831.0,Western,PACW,-124.134,41.9152,California,US,p06015
2020006,35831.0,Western,PACW,-124.134,41.9152,California,US,p06015
2020007,35831.0,Western,PACW,-124.134,41.9152,California,US,p06015
2020008,35832.0,Western,CISO-PGAE,-124.042,41.0489,California,US,p06023
2020009,35832.0,Western,CISO-PGAE,-124.042,41.0489,California,US,p06023
2020010,35833.0,Western,CISO-PGAE,-123.749,40.0947,California,US,p06023
2020011,35833.0,Western,CISO-PGAE,-123.749,40.0947,California,US,p06023
2020012,35834.0,Western,CISO-PGAE,-123.803,39.2883,California,US,p06045
2020013,35834.0,Western,CISO-PGAE,-123.803,39.2883,California,US,p06045
2020014,35835.0,Western,CISO-PGAE,-123.661,39.4902,California,US,p06045
2020015,35836.0,Western,CISO-PGAE,-123.696,41.109,California,US,p06023
2020016,35836.0,Western,CISO-PGAE,-123.696,41.109,California,US,p06023
2020017,35837.0,Western,CISO-PGAE,-123.564,39.8453,California,US,p06045
2020018,35837.0,Western,CISO-PGAE,-123.564,39.8453,California,US,p06045
2020019,35838.0,Western,CISO-PGAE,-123.436,39.4429,California,US,p06045
2020020,35838.0,Western,CISO-PGAE,-123.436,39.4429,California,US,p06045
2020021,35839.0,Western,CISO-PGAE,-123.21,39.303,California,US,p06045
2020022,35840.0,Western,CISO-PGAE,-123.219,39.1828,California,US,p06045
2020023,35840.0,Western,CISO-PGAE,-123.219,39.1828,California,US,p06045
2020024,35840.0,Western,CISO-PGAE,-123.219,39.1828,California,US,p06045
2020025,35841.0,Western,CISO-PGAE,-123.244,39.195,California,US,p06045
2020026,35842.0,Western,CISO-PGAE,-123.289,40.5066,California,US,p06105
2020027,35843.0,Western,CISO-PGAE,-123.143,38.7669,California,US,p06097
2020028,35844.0,Western,PACW,-122.992,41.6286,California,US,p06093
2020029,35845.0,Western,CISO-PGAE,-122.899,39.0165,California,US,p06033
2020030,35846.0,Western,BANC,-122.953,40.7654,California,US,p06105
2020031,35847.0,Western,CISO-PGAE,-122.878,39.307,California,US,p06033
2020032,35848.0,Western,CISO-PGAE,-122.828,39.0076,California,US,p06033
2020033,35848.0,Western,CISO-PGAE,-122.828,39.0076,California,US,p06033
2020034,35849.0,Western,PACW,-122.583,41.6573,California,US,p06093
2020035,35849.0,Western,PACW,-122.583,41.6573,California,US,p06093
2020036,35850.0,Western,CISO-PGAE,-122.62,38.9584,California,US,p06033
2020037,35851.0,Western,CISO-PGAE,-122.636,38.72,California,US,p06033
2020038,35852.0,Western,PACW,-122.506,41.3756,California,US,p06093
2020039,35852.0,Western,PACW,-122.506,41.3756,California,US,p06093
2020040,35853.0,Western,CISO-PGAE,-122.446,40.5117,California,US,p06089
2020041,35853.0,Western,CISO-PGAE,-122.446,40.5117,California,US,p06089
2020042,35854.0,Western,BANC,-122.41,40.5918,California,US,p06089
2020043,35855.0,Western,CISO-PGAE,-122.465,40.36,California,US,p06103
2020044,35856.0,Western,CISO-PGAE,-122.482,40.1428,California,US,p06103
2020045,35856.0,Western,CISO-PGAE,-122.482,40.1428,California,US,p06103
2020046,35857.0,Western,CISO-PGAE,-122.369,40.2226,California,US,p06103
2020047,35858.0,Western,PACW,-122.306,41.2774,California,US,p06093
2020048,35859.0,Western,PACW,-122.344,41.6615,California,US,p06093
2020049,35859.0,Western,PACW,-122.344,41.6615,California,US,p06093
2020050,35860.0,Western,BANC,-122.398,40.5744,California,US,p06089
2020051,35860.0,Western,BANC,-122.398,40.5744,California,US,p06089
2020052,35861.0,Western,CISO-PGAE,-122.378,40.4646,California,US,p06089
2020053,35862.0,Western,CISO-PGAE,-122.355,39.0748,California,US,p06011
2020054,35863.0,Western,CISO-PGAE,-122.323,40.5064,California,US,p06089
2020055,35863.0,Western,CISO-PGAE,-122.323,40.5064,California,US,p06089
2020056,35864.0,Western,CISO-PGAE,-122.366,39.8848,California,US,p06103
2020057,35865.0,Western,CISO-PGAE,-122.188,39.5029,California,US,p06021
2020058,35866.0,Western,CISO-PGAE,-122.196,39.7027,California,US,p06021
2020059,35867.0,Western,CISO-PGAE,-122.291,40.6802,California,US,p06089
2020060,35868.0,Western,CISO-PGAE,-122.256,40.7133,California,US,p06089
2020061,35868.0,Western,CISO-PGAE,-122.256,40.7133,California,US,p06089
2020062,35869.0,Western,CISO-PGAE,-122.113,40.5448,California,US,p06089
2020063,35870.0,Western,CISO-PGAE,-122.048,40.149,California,US,p06103
2020064,35870.0,Western,CISO-PGAE,-122.048,40.149,California,US,p06103
2020065,35870.0,Western,CISO-PGAE,-122.048,40.149,California,US,p06103
2020066,35871.0,Western,CISO-PGAE,-122.011,38.6378,California,US,p06113
2020067,35872.0,Western,CISO-PGAE,-122.069,39.1751,California,US,p06011
2020068,35872.0,Western,CISO-PGAE,-122.069,39.1751,California,US,p06011
2020069,35873.0,Western,CISO-PGAE,-121.921,40.5596,California,US,p06089
2020070,35874.0,Western,CISO-PGAE,-121.776,38.7303,California,US,p06113
2020071,35875.0,Western,CISO-PGAE,-121.79,38.7013,California,US,p06113
2020072,35875.0,Western,CISO-PGAE,-121.79,38.7013,California,US,p06113
2020073,35876.0,Western,CISO-PGAE,-121.939,39.7204,California,US,p06007
2020074,35876.0,Western,CISO-PGAE,-121.939,39.7204,California,US,p06007
2020075,35877.0,Western,CISO-PGAE,-121.779,39.6838,California,US,p06007
2020076,35878.0,Western,CISO-PGAE,-121.846,39.7163,California,US,p06007
2020077,35879.0,Western,CISO-PGAE,-121.926,39.6884,California,US,p06007
2020078,35879.0,Western,CISO-PGAE,-121.926,39.6884,California,US,p06007
2020079,35880.0,Western,CISO-PGAE,-121.876,39.8312,California,US,p06007
2020080,35881.0,Western,CISO-PGAE,-121.777,39.8048,California,US,p06007
2020081,35881.0,Western,CISO-PGAE,-121.777,39.8048,California,US,p06007
2020082,35882.0,Western,CISO-PGAE,-121.699,38.5482,California,US,p06113
2020083,35883.0,Western,CISO-PGAE,-121.723,38.4852,California,US,p06095
2020084,35883.0,Western,CISO-PGAE,-121.723,38.4852,California,US,p06095
2020085,35884.0,Western,CISO-PGAE,-121.7,39.2733,California,US,p06101
2020086,35884.0,Western,CISO-PGAE,-121.7,39.2733,California,US,p06101
2020087,35885.0,Western,CISO-PGAE,-121.759,39.3856,California,US,p06007
2020088,35886.0,Western,CISO-PGAE,-121.735,38.1281,California,US,p06095
2020089,35886.0,Western,CISO-PGAE,-121.735,38.1281,California,US,p06095
2020090,35887.0,Western,CISO-PGAE,-121.709,38.7175,California,US,p06113
2020091,35888.0,Western,CISO-PGAE,-121.686,39.0517,California,US,p06101
2020092,35889.0,Western,CISO-PGAE,-121.621,39.1727,California,US,p06101
2020093,35889.0,Western,CISO-PGAE,-121.621,39.1727,California,US,p06101
2020094,35889.0,Western,CISO-PGAE,-121.621,39.1727,California,US,p06101
2020095,35890.0,Western,CISO-PGAE,-121.687,39.7733,California,US,p06007
2020096,35890.0,Western,CISO-PGAE,-121.687,39.7733,California,US,p06007
2020097,35891.0,Western,CISO-PGAE,-121.718,39.8079,California,US,p06007
2020098,35892.0,Western,CISO-PGAE,-121.66,39.0471,California,US,p06101
2020099,35892.0,Western,CISO-PGAE,-121.66,39.0471,California,US,p06101
2020100,35892.0,Western,CISO-PGAE,-121.66,39.0471,California,US,p06101
2020101,35893.0,Western,CISO-PGAE,-121.507,38.925,California,US,p06101
2020102,35893.0,Western,CISO-PGAE,-121.507,38.925,California,US,p06101
2020103,35893.0,Western,CISO-PGAE,-121.507,38.925,California,US,p06101
2020104,35893.0,Western,CISO-PGAE,-121.507,38.925,California,US,p06101
2020105,35894.0,Western,BANC,-121.533,38.6493,California,US,p06067
2020106,35895.0,Western,CISO-PGAE,-121.621,38.6259,California,US,p06113
2020107,35895.0,Western,CISO-PGAE,-121.621,38.6259,California,US,p06113
2020108,35896.0,Western,CISO-PGAE,-121.566,39.8217,California,US,p06007
2020109,35896.0,Western,CISO-PGAE,-121.566,39.8217,California,US,p06007
2020110,35897.0,Western,CISO-PGAE,-121.483,39.5586,California,US,p06007
2020111,35898.0,Western,CISO-PGAE,-121.515,38.9624,California,US,p06101
2020112,35898.0,Western,CISO-PGAE,-121.515,38.9624,California,US,p06101
2020113,35898.0,Western,CISO-PGAE,-121.515,38.9624,California,US,p06101
2020114,35899.0,Western,BANC,-121.497,38.6493,California,US,p06067
2020115,35899.0,Western,BANC,-121.497,38.6493,California,US,p06067
2020116,35900.0,Western,BANC,-121.455,38.5421,California,US,p06067
2020117,35901.0,Western,CISO-PGAE,-121.513,38.458,California,US,p06113
2020118,35902.0,Western,BANC,-121.476,38.6956,California,US,p06067
2020119,35902.0,Western,BANC,-121.476,38.6956,California,US,p06067
2020120,35903.0,Western,BANC,-121.531,38.6277,California,US,p06067
2020121,35904.0,Western,CISO-PGAE,-121.572,38.631,California,US,p06113
2020122,35905.0,Western,BANC,-121.511,38.6091,California,US,p06067
2020123,35905.0,Western,BANC,-121.511,38.6091,California,US,p06067
2020124,35906.0,Western,BANC,-121.521,38.6866,California,US,p06067
2020125,35907.0,Western,BANC,-121.459,38.6526,California,US,p06067
2020126,35908.0,Western,BANC,-121.491,38.4104,California,US,p06067
2020127,35908.0,Western,BANC,-121.491,38.4104,California,US,p06067
2020128,35908.0,Western,BANC,-121.491,38.4104,California,US,p06067
2020129,35908.0,Western,BANC,-121.491,38.4104,California,US,p06067
2020130,35909.0,Western,CISO-PGAE,-121.436,39.2297,California,US,p06115
2020131,35910.0,Western,CISO-PGAE,-121.458,39.1681,California,US,p06115
2020132,35910.0,Western,CISO-PGAE,-121.458,39.1681,California,US,p06115
2020133,35911.0,Western,CISO-PGAE,-121.524,38.5553,California,US,p06113
2020134,35912.0,Western,BANC,-121.447,38.5004,California,US,p06067
2020135,35913.0,Western,BANC,-121.546,38.6069,California,US,p06067
2020136,35914.0,Western,CISO-PGAE,-121.445,38.7621,California,US,p06061
2020137,35915.0,Western,BANC,-121.424,38.6408,California,US,p06067
2020138,35915.0,Western,BANC,-121.424,38.6408,California,US,p06067
2020139,35916.0,Western,CISO-PGAE,-121.532,38.5717,California,US,p06113
2020140,35916.0,Western,CISO-PGAE,-121.532,38.5717,California,US,p06113
2020141,35917.0,Western,BANC,-121.52,38.6195,California,US,p06067
2020142,35917.0,Western,BANC,-121.52,38.6195,California,US,p06067
2020143,35918.0,Western,BANC,-121.414,38.6796,California,US,p06067
2020144,35919.0,Western,BANC,-121.45,38.3981,California,US,p06067
2020145,35919.0,Western,BANC,-121.45,38.3981,California,US,p06067
2020146,35920.0,Western,BANC,-121.433,38.4722,California,US,p06067
2020147,35920.0,Western,BANC,-121.433,38.4722,California,US,p06067
2020148,35921.0,Western,BANC,-121.435,38.5663,California,US,p06067
2020149,35922.0,Western,BANC,-121.53,38.5097,California,US,p06067
2020150,35922.0,Western,BANC,-121.53,38.5097,California,US,p06067
2020151,35923.0,Western,CISO-PGAE,-121.534,38.3814,California,US,p06113
2020152,35924.0,Western,BANC,-121.445,38.4098,California,US,p06067
2020153,35925.0,Western,BANC,-121.358,38.5227,California,US,p06067
2020154,35925.0,Western,BANC,-121.358,38.5227,California,US,p06067
2020155,35925.0,Western,BANC,-121.358,38.5227,California,US,p06067
2020156,35926.0,Western,PACW,-121.418,41.6785,California,US,p06049
2020157,35926.0,Western,PACW,-121.418,41.6785,California,US,p06049
2020158,35927.0,Western,BANC,-121.43,38.5183,California,US,p06067
2020159,35927.0,Western,BANC,-121.43,38.5183,California,US,p06067
2020160,35927.0,Western,BANC,-121.43,38.5183,California,US,p06067
2020161,35928.0,Western,BANC,-121.516,38.433,California,US,p06067
2020162,35928.0,Western,BANC,-121.516,38.433,California,US,p06067
2020163,35929.0,Western,BANC,-121.46,38.4065,California,US,p06067
2020164,35929.0,Western,BANC,-121.46,38.4065,California,US,p06067
2020165,35930.0,Western,CISO-PGAE,-121.49,39.4196,California,US,p06007
2020166,35930.0,Western,CISO-PGAE,-121.49,39.4196,California,US,p06007
2020167,35930.0,Western,CISO-PGAE,-121.49,39.4196,California,US,p06007
2020168,35931.0,Western,CISO-PGAE,-121.482,39.4888,California,US,p06007
2020169,35931.0,Western,CISO-PGAE,-121.482,39.4888,California,US,p06007
2020170,35932.0,Western,BANC,-121.475,38.5985,California,US,p06067
2020171,35933.0,Western,BANC,-121.434,38.5884,California,US,p06067
2020172,35934.0,Western,BANC,-121.34,38.5847,California,US,p06067
2020173,35935.0,Western,BANC,-121.34,38.5386,California,US,p06067
2020174,35936.0,Western,BANC,-121.441,38.7003,California,US,p06067
2020175,35937.0,Western,BANC,-121.452,38.7165,California,US,p06067
2020176,35938.0,Western,BANC,-121.466,38.633,California,US,p06067
2020177,35939.0,Western,BANC,-121.454,38.6829,California,US,p06067
2020178,35939.0,Western,BANC,-121.454,38.6829,California,US,p06067
2020179,35940.0,Western,BANC,-121.475,38.5359,California,US,p06067
2020180,35941.0,Western,BANC,-121.281,38.6248,California,US,p06067
2020181,35942.0,Western,BANC,-121.348,38.5879,California,US,p06067
2020182,35943.0,Western,BANC,-121.274,38.7911,California,US,p06061
2020183,35944.0,Western,CISO-PGAE,-121.338,38.851,California,US,p06061
2020184,35945.0,Western,BANC,-121.343,38.6452,California,US,p06067
