Line,bus0,bus1,r,x,b,s_nom,v_nom,interconnect,type,carrier,underwater_fraction,length,g,s_nom_mod,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,capital_cost,build_year,lifetime,terrain_factor,num_parallel,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt,latitude1,longitude1,latitude2,longitude2,wkt_geom
91426,2021196,2021197,0.11712059999999999,0.69853392,1.318000420079815e-07,231.96,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.6342623452799245,0.0,0.0,False,0.0,inf,1.0,149.82508615940029,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7312,-122.207,37.72,-122.195,"LINESTRING (-122.207 37.7312, -122.195 37.72)"
91427,2021196,2021317,0.29213496,1.4517241199999997,1.074354127284184e-06,173.8,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,6.532968516270647,0.0,0.0,False,0.0,inf,1.0,598.9262211504022,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7312,-122.207,37.6978,-122.146,"LINESTRING (-122.207 37.7312, -122.146 37.6978)"
91428,2021197,2021262,0.15768432,1.1369268,3.024574669187146e-07,251.86,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.6377244472691013,0.0,0.0,False,0.0,inf,1.0,241.819983014513,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.72,-122.195,37.6974,-122.204,"LINESTRING (-122.195 37.72, -122.204 37.6974)"
91429,2021268,2021197,0.29232539999999996,1.2131028,1.1552194917034237e-07,204.09,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.9125951217887753,0.0,0.0,False,0.0,inf,1.0,175.34193927779043,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7133,-122.175,37.72,-122.195,"LINESTRING (-122.175 37.7133, -122.195 37.72)"
91430,2021217,2021198,0.13559327999999998,0.89640108,2.179164041167822e-07,180.09,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.3063312958457036,0.0,0.0,False,0.0,inf,1.0,211.4386873748945,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8867,-122.25,37.9047,-122.263,"LINESTRING (-122.25 37.8867, -122.263 37.9047)"
91431,2021198,2021224,0.14873364,0.9055422,8.664146187775677e-08,207.85,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.2357785230299518,0.0,0.0,False,0.0,inf,1.0,113.2930855450784,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9047,-122.263,37.9036,-122.277,"LINESTRING (-122.263 37.9047, -122.277 37.9036)"
91432,2021199,2021200,0.05237100000000001,0.19253484,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5298,-122.209,37.5298,-122.209,"LINESTRING (-122.209 37.5298, -122.209 37.5298)"
91433,2021200,2021233,0.24166836,1.042659,1.5227893299726946e-07,235.81,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.7370654013626203,0.0,0.0,False,0.0,inf,1.0,159.24981333342163,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5298,-122.209,37.5399,-122.224,"LINESTRING (-122.209 37.5298, -122.224 37.5399)"
91434,2021200,2021294,0.12150071999999999,0.7151022,1.4755303507666457e-07,216.44,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.7456633295644433,0.0,0.0,False,0.0,inf,1.0,160.03804989614426,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5298,-122.209,37.5143,-122.206,"LINESTRING (-122.209 37.5298, -122.206 37.5143)"
91435,2021201,2021202,0.03961152,0.19767672,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4286,-122.309,37.4286,-122.309,"LINESTRING (-122.309 37.4286, -122.309 37.4286)"
91436,2021201,2021294,0.72138672,3.6909176399999994,1.936042848141147e-06,190.87,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,13.184193377770441,0.0,0.0,False,0.0,inf,1.0,1208.6938883905495,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4286,-122.309,37.5143,-122.206,"LINESTRING (-122.309 37.4286, -122.206 37.5143)"
91437,2021203,2021204,0.04989528000000001,0.21367367999999998,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5426,-122.317,37.5426,-122.317,"LINESTRING (-122.317 37.5426, -122.317 37.5426)"
91438,2021203,2021233,0.47343384,2.74747788,6.595253098088636e-07,215.79,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,8.2143199856825,0.0,0.0,False,0.0,inf,1.0,753.0683204874074,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5426,-122.317,37.5399,-122.224,"LINESTRING (-122.317 37.5426, -122.224 37.5399)"
91439,2021205,2021213,0.68006124,5.39535564,1.6572148708254566e-06,202.97,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,15.65715546274062,0.0,0.0,False,0.0,inf,1.0,1435.4088699354033,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2484,-122.279,38.1207,-122.204,"LINESTRING (-122.279 38.2484, -122.204 38.1207)"
91440,2021254,2021205,0.83012796,4.6191222,7.90275152278933e-07,230.89,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,9.77297836759023,0.0,0.0,False,0.0,inf,1.0,895.9622242947532,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2092,-122.179,38.2484,-122.279,"LINESTRING (-122.179 38.2092, -122.279 38.2484)"
91441,2021206,2021207,0.054275399999999994,0.22395744,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9341,-122.254,37.9341,-122.254,"LINESTRING (-122.254 37.9341, -122.254 37.9341)"
91442,2021208,2021209,0.05294232,0.19291571999999998,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0198,-122.18,38.0198,-122.18,"LINESTRING (-122.18 38.0198, -122.18 38.0198)"
91443,2021283,2021208,0.47648088,2.16225576,3.014072673808024e-07,228.67,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,5.051094245815409,0.0,0.0,False,0.0,inf,1.0,463.07169272074213,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0003,-122.128,38.0198,-122.18,"LINESTRING (-122.128 38.0003, -122.18 38.0198)"
91444,2021208,2021695,0.49838148,2.7640461600000004,5.088216761184625e-07,262.58,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,6.8961667610940545,0.0,0.0,False,0.0,inf,1.0,632.2233282402001,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0198,-122.18,38.0736,-122.141,"LINESTRING (-122.18 38.0198, -122.141 38.0736)"
91445,2021227,2021210,0.47171988,2.33593704,2.888048729258559e-07,216.14,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,4.2940344404387565,0.0,0.0,False,0.0,inf,1.0,393.6663424133241,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8367,-122.201,37.8098,-122.166,"LINESTRING (-122.201 37.8367, -122.166 37.8098)"
91446,2021210,2021251,0.48524111999999997,2.4646744800000002,4.13253518168452e-07,230.77,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,6.132371425103223,0.0,0.0,False,0.0,inf,1.0,562.2004813249007,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8098,-122.166,37.8579,-122.132,"LINESTRING (-122.166 37.8098, -122.132 37.8579)"
91447,2021213,2021211,0.23214636000000002,1.39192596,1.7013232514177692e-07,184.84,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.8568984696668087,0.0,0.0,False,0.0,inf,1.0,261.9133094528789,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1207,-122.204,38.1063,-122.177,"LINESTRING (-122.204 38.1207, -122.177 38.1063)"
91448,2021211,2021252,0.361836,2.6137889999999997,1.0680529300567109e-06,225.93,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,8.827190118064932,0.0,0.0,False,0.0,inf,1.0,809.2547220488979,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1063,-122.177,38.1827,-122.15,"LINESTRING (-122.177 38.1063, -122.15 38.1827)"
91449,2021212,2021213,0.03961152,0.22814712,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1207,-122.204,38.1207,-122.204,"LINESTRING (-122.204 38.1207, -122.204 38.1207)"
91450,2021214,2021265,1.42506252,5.64997392,1.714450745641672e-06,203.41,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,20.269583683820102,0.0,0.0,False,0.0,inf,1.0,1858.2647581734172,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4904,-122.265,37.3226,-122.176,"LINESTRING (-122.265 37.4904, -122.176 37.3226)"
91451,2021214,2021294,0.39725784000000003,2.7461448,4.1062801932367154e-07,230.15,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,5.850415381432253,0.0,0.0,False,0.0,inf,1.0,536.3514561312553,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4904,-122.265,37.5143,-122.206,"LINESTRING (-122.265 37.4904, -122.206 37.5143)"
91452,2021215,2021216,0.04684824,0.21595896,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.663,-122.161,37.663,-122.161,"LINESTRING (-122.161 37.663, -122.161 37.663)"
91453,2021269,2021215,0.38335572,2.57741496,3.775467338794371e-07,234.93,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,5.837626059581946,0.0,0.0,False,0.0,inf,1.0,535.1789630773238,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6983,-122.21,37.663,-122.161,"LINESTRING (-122.21 37.6983, -122.161 37.663)"
91454,2021729,2021215,0.40811292,2.27594844,3.3448855282503673e-07,249.37,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,3.94815395099828,0.0,0.0,False,0.0,inf,1.0,361.95688384264486,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6347,-122.134,37.663,-122.161,"LINESTRING (-122.134 37.6347, -122.161 37.663)"
91455,2021217,2021351,0.48866904000000005,2.59779204,2.296786389413989e-06,218.43,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,13.174699380091075,0.0,0.0,False,0.0,inf,1.0,1207.8235024182995,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8867,-122.25,37.9138,-122.104,"LINESTRING (-122.25 37.8867, -122.104 37.9138)"
91456,2021247,2021218,0.29746728,1.63283256,3.449905482041588e-07,206.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,4.42268542629603,0.0,0.0,False,0.0,inf,1.0,405.46074316925433,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8315,-122.211,37.7954,-122.232,"LINESTRING (-122.211 37.8315, -122.232 37.7954)"
91457,2021218,2021665,0.25004772,1.4549616,5.340264650283554e-07,233.65,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,4.40097512361345,0.0,0.0,False,0.0,inf,1.0,403.47039689507204,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7954,-122.232,37.7968,-122.282,"LINESTRING (-122.232 37.7954, -122.282 37.7968)"
91458,2021268,2021219,0.26642556,2.04075504,2.2316740180634323e-07,236.71,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,3.563649578929564,0.0,0.0,False,0.0,inf,1.0,326.70648427231515,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7133,-122.175,37.7329,-122.143,"LINESTRING (-122.175 37.7133, -122.143 37.7329)"
91459,2021297,2021219,0.20053332,1.0516096799999999,1.244486452425961e-07,165.35,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.9384014493345798,0.0,0.0,False,0.0,inf,1.0,177.70779887137095,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7417,-122.124,37.7329,-122.143,"LINESTRING (-122.124 37.7417, -122.143 37.7329)"
91460,2021219,2021327,0.32108184,2.16739764,3.3133795421130014e-07,251.81,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,4.541328770540485,0.0,0.0,False,0.0,inf,1.0,416.33766836122527,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7329,-122.143,37.7542,-122.099,"LINESTRING (-122.143 37.7329, -122.099 37.7542)"
91461,2021220,2021269,0.32489064,1.6836800399999998,1.900861163621088e-07,200.52,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.9666415366929435,0.0,0.0,False,0.0,inf,1.0,271.9742794801673,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.717,-122.234,37.6983,-122.21,"LINESTRING (-122.234 37.717, -122.21 37.6983)"
91462,2021220,2021270,0.13387932,0.65816064,7.508926696072255e-08,246.9,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.075518289279729,0.0,0.0,False,0.0,inf,1.0,98.60082796544235,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.717,-122.234,37.7188,-122.222,"LINESTRING (-122.234 37.717, -122.222 37.7188)"
91464,2021221,2021253,0.94148775,11.628742499999998,1.1236294896030246e-06,1036.7,345.0,Western,Al/St 240/40 4-bundle 380.0,AC,0.0,22.674313489942925,0.0,0.0,False,0.0,inf,1.0,2078.7243749742424,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3965,-122.281,38.2092,-122.179,"LINESTRING (-122.281 38.3965, -122.179 38.2092)"
91465,2021222,2021286,0.56217888,3.89773548,2.655429531611006e-06,228.29,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,19.557318012410136,0.0,0.0,False,0.0,inf,1.0,1792.9660220827302,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3965,-122.281,38.2467,-122.164,"LINESTRING (-122.281 38.3965, -122.164 38.2467)"
91466,2021324,2021223,1.1256908399999999,7.0841775600000005,1.4865574459147238e-06,225.5,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,18.544445139528754,0.0,0.0,False,0.0,inf,1.0,1700.1083692791474,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.528,-122.032,38.3932,-122.157,"LINESTRING (-122.032 38.528, -122.157 38.3932)"
91467,2021224,2021754,0.88326072,4.670541,1.0869565217391303e-06,227.42,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,10.876463132401371,0.0,0.0,False,0.0,inf,1.0,997.1269488207266,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9036,-122.277,37.9418,-122.391,"LINESTRING (-122.277 37.9036, -122.391 37.9418)"
91468,2021225,2021226,0.040373280000000004,0.21595896,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8367,-122.201,37.8367,-122.201,"LINESTRING (-122.201 37.8367, -122.201 37.8367)"
91469,2021225,2021227,0.054846719999999995,0.21748248,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8367,-122.201,37.8367,-122.201,"LINESTRING (-122.201 37.8367, -122.201 37.8367)"
91470,2021247,2021227,0.11635884,0.7459534800000001,8.086536441923965e-08,182.45,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.0526424228093014,0.0,0.0,False,0.0,inf,1.0,96.50362571709972,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8315,-122.211,37.8367,-122.201,"LINESTRING (-122.211 37.8315, -122.201 37.8367)"
91471,2021228,2021229,0.05408496,0.21538764,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5549,-122.126,37.5549,-122.126,"LINESTRING (-122.126 37.5549, -122.126 37.5549)"
91472,2021228,2021230,0.03961152,0.19862892000000001,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5549,-122.126,37.5549,-122.126,"LINESTRING (-122.126 37.5549, -122.126 37.5549)"
91473,2021228,2021231,0.05560848,0.20434212,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5549,-122.126,37.5549,-122.126,"LINESTRING (-122.126 37.5549, -122.126 37.5549)"
91474,2021361,2021231,0.10816992,0.69624864,1.4912833438353287e-07,225.37,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.7651570966528007,0.0,0.0,False,0.0,inf,1.0,161.82518972838713,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5547,-122.106,37.5549,-122.126,"LINESTRING (-122.106 37.5547, -122.126 37.5549)"
91475,2021231,2021729,0.7857554400000001,2.7604278,1.058601134215501e-06,249.46,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,8.911276371040863,0.0,0.0,False,0.0,inf,1.0,816.9635395060986,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5549,-122.126,37.6347,-122.134,"LINESTRING (-122.126 37.5549, -122.134 37.6347)"
91477,2021232,2021234,0.34279200000000004,1.39854375,0.0,0.01,345.0,Western,Al/St 240/40 4-bundle 380.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5399,-122.224,37.5399,-122.224,"LINESTRING (-122.224 37.5399, -122.224 37.5399)"
91478,2021638,2021232,0.86055075,10.240911,1.1738710354967445e-06,1246.8,345.0,Western,Al/St 240/40 4-bundle 380.0,AC,0.0,12.968962755292447,0.0,0.0,False,0.0,inf,1.0,1188.9620829983232,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4298,-122.176,37.5399,-122.224,"LINESTRING (-122.176 37.4298, -122.224 37.5399)"
91479,2021264,2021233,0.42068196,2.54599236,2.945809703843731e-07,188.31,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,4.287325034453664,0.0,0.0,False,0.0,inf,1.0,393.0512408461258,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5458,-122.272,37.5399,-122.224,"LINESTRING (-122.272 37.5458, -122.224 37.5399)"
91480,2021235,2021236,0.0409446,0.22738536,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1076,-122.267,38.1076,-122.267,"LINESTRING (-122.267 38.1076, -122.267 38.1076)"
91481,2021235,2021237,0.10036188000000001,0.67853772,1.1027095148078134e-07,206.37,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.4089128981855308,0.0,0.0,False,0.0,inf,1.0,129.165612223404,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1076,-122.267,38.1089,-122.283,"LINESTRING (-122.267 38.1076, -122.283 38.1089)"
91482,2021235,2021254,0.85621824,5.798898,1.0470489392984667e-06,227.32,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,13.683918825089544,0.0,0.0,False,0.0,inf,1.0,1254.5074680871467,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1076,-122.267,38.2092,-122.179,"LINESTRING (-122.267 38.1076, -122.179 38.2092)"
91483,2021755,2021235,0.67339584,3.79946844,4.6523839529510607e-07,226.15,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,7.3782281279489155,0.0,0.0,False,0.0,inf,1.0,676.4175092000366,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0417,-122.258,38.1076,-122.267,"LINESTRING (-122.258 38.0417, -122.267 38.1076)"
91484,2021238,2021242,0.2018664,0.97619544,1.7433312329342577e-07,254.32,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.067140274886824,0.0,0.0,False,0.0,inf,1.0,189.51025255093683,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7901,-122.282,37.7863,-122.305,"LINESTRING (-122.282 37.7901, -122.305 37.7863)"
91485,2021665,2021238,0.08512668,0.48447935999999997,6.24868725057761e-08,290.0,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.7458405883139801,0.0,0.0,False,0.0,inf,1.0,68.37680053515491,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7968,-122.282,37.7901,-122.282,"LINESTRING (-122.282 37.7968, -122.282 37.7901)"
91486,2021239,2021270,0.14054472,0.92820456,1.6908212560386475e-07,230.0,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.8921013404019176,0.0,0.0,False,0.0,inf,1.0,173.46312063469682,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7355,-122.226,37.7188,-122.222,"LINESTRING (-122.226 37.7355, -122.222 37.7188)"
91487,2021240,2021241,0.05008572,0.22700447999999998,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7863,-122.305,37.7863,-122.305,"LINESTRING (-122.305 37.7863, -122.305 37.7863)"
91488,2021240,2021242,0.040373280000000004,0.19462967999999997,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7863,-122.305,37.7863,-122.305,"LINESTRING (-122.305 37.7863, -122.305 37.7863)"
91489,2021240,2021243,0.04208724,0.22071996000000002,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7863,-122.305,37.7863,-122.305,"LINESTRING (-122.305 37.7863, -122.305 37.7863)"
91490,2021242,2021715,0.17253864,1.08379404,9.924385633270322e-08,285.0,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.4306898335583833,0.0,0.0,False,0.0,inf,1.0,131.16206721604868,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7863,-122.305,37.7886,-122.289,"LINESTRING (-122.305 37.7863, -122.289 37.7886)"
91491,2021244,2021297,0.17939448,1.28489868,1.0712035286704475e-07,234.75,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,1.7884575375214136,0.0,0.0,False,0.0,inf,1.0,163.9613158961194,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7318,-122.108,37.7417,-122.124,"LINESTRING (-122.108 37.7318, -122.124 37.7417)"
91492,2021244,2021327,0.24528672,1.34203068,2.3314429741650916e-07,249.36,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,2.616386892333998,0.0,0.0,False,0.0,inf,1.0,239.86380932195013,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7318,-122.108,37.7542,-122.099,"LINESTRING (-122.108 37.7318, -122.099 37.7542)"
91493,2021245,2021246,0.05199012000000001,0.21386412,0.0,0.01,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,0.0,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8128,-122.119,37.8128,-122.119,"LINESTRING (-122.119 37.8128, -122.119 37.8128)"
91494,2021246,2021307,0.19024956000000004,1.1125504800000001,6.553245116572148e-07,178.68,138.0,Western,Al/St 240/40 2-bundle 220.0,AC,0.0,4.499201927926213,0.0,0.0,False,0.0,inf,1.0,412.47558474745546,0,inf,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8128,-122.119,37.7767,-122.142,"LINESTRING (-122.119 37.8128, -122.142 37.7767)"
